month,day_type,hour,daylight_savings_status,non_shiftable_load,solar_generation
9,4,0,True,0.7282,0
9,4,1,True,0.6888,0
9,4,2,True,0.4921,0
9,4,3,True,0.6026,0
9,4,4,True,0.642,0
9,4,5,True,0.5941,0
9,4,6,True,0.6316,0
9,4,7,True,0.5179,0
9,4,8,True,0.4743,0
9,4,9,True,0.5982,0
9,4,10,True,0.5226,0
9,4,11,True,0.5344,0
9,4,12,True,0.6194,0
9,4,13,True,0.4873,0
9,4,14,True,0.5256,0
9,4,15,True,0.4661,0
9,4,16,True,0.49870000000000003,0
9,4,17,True,0.5509,0
9,4,18,True,1.2933999999999999,0
9,4,19,True,0.8301,0
9,4,20,True,0.9965999999999999,0
9,4,21,True,0.8379,0
9,4,22,True,0.6697,0
9,4,23,True,0.7361,0
9,5,0,True,0.6043,0
9,5,1,True,0.7876,0
9,5,2,True,0.6904,0
9,5,3,True,0.6985,0
9,5,4,True,0.6232,0
9,5,5,True,0.6606,0
9,5,6,True,0.4517,0
9,5,7,True,0.1601,0
9,5,8,True,0.1691,0
9,5,9,True,0.1235,0
9,5,10,True,0.2087,0
9,5,11,True,0.3175,0
9,5,12,True,0.5362,0
9,5,13,True,0.4667,0
9,5,14,True,0.4931,0
9,5,15,True,0.5206,0
9,5,16,True,0.4651,0
9,5,17,True,0.5507,0
9,5,18,True,0.6178,0
9,5,19,True,0.4884,0
9,5,20,True,0.5209,0
9,5,21,True,0.44780000000000003,0
9,5,22,True,0.5174,0
9,5,23,True,0.48310000000000003,0
9,6,0,True,0.4759,0
9,6,1,True,0.5334,0
9,6,2,True,0.47859999999999997,0
9,6,3,True,0.5233,0
9,6,4,True,0.4563,0
9,6,5,True,0.5613,0
9,6,6,True,0.45,0
9,6,7,True,0.5241,0
9,6,8,True,0.4851,0
9,6,9,True,0.48460000000000003,0
9,6,10,True,0.5092,0
9,6,11,True,0.4434,0
9,6,12,True,0.5319,0
9,6,13,True,0.4653,0
9,6,14,True,0.4975,0
9,6,15,True,0.489,0
9,6,16,True,0.4515,0
9,6,17,True,0.5452,0
9,6,18,True,0.452,0
9,6,19,True,0.5105,0
