month,day_type,hour,daylight_savings_status,non_shiftable_load,solar_generation
9,4,0,True,0,0
9,4,1,True,0,0
9,4,2,True,0,0
9,4,3,True,0,0
9,4,4,True,0,0
9,4,5,True,0,0
9,4,6,True,0,0
9,4,7,True,0,0
9,4,8,True,0,0
9,4,9,True,0,0
9,4,10,True,0,0
9,4,11,True,0,0
9,4,12,True,0,0
9,4,13,True,0,0
9,4,14,True,0,0
9,4,15,True,0,0
9,4,16,True,0,0
9,4,17,True,0,0
9,4,18,True,0,0
9,4,19,True,1.269,0.0
9,4,20,True,0,0
9,4,21,True,0,0
9,4,22,True,0,0
9,4,23,True,0,0
9,5,0,True,0,0
9,5,1,True,0,0
9,5,2,True,0,0
9,5,3,True,0,0
9,5,4,True,0,0
9,5,5,True,0,0
9,5,6,True,0,0
9,5,7,True,0,0
9,5,8,True,0,0
9,5,9,True,0,0
9,5,10,True,0,0
9,5,11,True,0,0
9,5,12,True,0,0
9,5,13,True,0,0
9,5,14,True,0,0
9,5,15,True,0,0
9,5,16,True,0,0
9,5,17,True,0,0
9,5,18,True,0,0
9,5,19,True,2.7487,0.0
9,5,20,True,0,0
9,5,21,True,0,0
9,5,22,True,0,0
9,5,23,True,0,0
9,6,0,True,0,0
9,6,1,True,0,0
9,6,2,True,0,0
9,6,3,True,0,0
9,6,4,True,0,0
9,6,5,True,0,0
9,6,6,True,0,0
9,6,7,True,0,0
9,6,8,True,0,0
9,6,9,True,0,0
9,6,10,True,0,0
9,6,11,True,0,0
9,6,12,True,0,0
9,6,13,True,0,0
9,6,14,True,0,0
9,6,15,True,0,0
9,6,16,True,0,0
9,6,17,True,0,0
9,6,18,True,0,0
9,6,19,True,2.3911,0.0
9,6,20,True,0,0
9,6,21,True,0,0
9,6,22,True,0,0
9,6,23,True,0,0
9,0,0,True,0,0
9,0,1,True,0,0
9,0,2,True,0,0
9,0,3,True,0,0
9,0,4,True,0,0
9,0,5,True,0,0
9,0,6,True,0,0
9,0,7,True,0,0
9,0,8,True,0,0
9,0,9,True,0,0
9,0,10,True,0,0
9,0,11,True,0,0
9,0,12,True,0,0
9,0,13,True,0,0
9,0,14,True,0,0
