Date,Value
2025-03-25 00:00:00+00:00,0.0314
2025-03-25 00:15:00+00:00,0.0116
2025-03-25 00:30:00+00:00,0.017099999999999997
2025-03-25 00:45:00+00:00,0.0242
2025-03-25 01:00:00+00:00,0.0227
2025-03-25 01:15:00+00:00,0.0215
2025-03-25 01:30:00+00:00,0.015099999999999999
2025-03-25 01:45:00+00:00,0.0116
2025-03-25 02:00:00+00:00,0.0108
2025-03-25 02:15:00+00:00,0.0133
2025-03-25 02:30:00+00:00,0.033299999999999996
2025-03-25 02:45:00+00:00,0.0297
2025-03-25 03:00:00+00:00,0.0295
2025-03-25 03:15:00+00:00,0.0278
2025-03-25 03:30:00+00:00,0.0218
2025-03-25 03:45:00+00:00,0.0175
2025-03-25 04:00:00+00:00,0.0142
2025-03-25 04:15:00+00:00,0.0094
2025-03-25 04:30:00+00:00,0.0079
2025-03-25 04:45:00+00:00,0.0077
2025-03-25 05:00:00+00:00,0.0076
2025-03-25 05:15:00+00:00,0.0076
2025-03-25 05:30:00+00:00,0.0078
2025-03-25 05:45:00+00:00,0.0075
2025-03-25 06:00:00+00:00,0.0086
2025-03-25 06:15:00+00:00,0.0095
2025-03-25 06:30:00+00:00,0.0085
2025-03-25 06:45:00+00:00,0.018000000000000002
2025-03-25 07:00:00+00:00,0.0557
2025-03-25 07:15:00+00:00,0.2001
2025-03-25 07:30:00+00:00,0.0589
2025-03-25 07:45:00+00:00,0.0453
2025-03-25 08:00:00+00:00,0.0451
2025-03-25 08:15:00+00:00,0.044700000000000004
2025-03-25 08:30:00+00:00,0.045200000000000004
2025-03-25 08:45:00+00:00,0.0449
2025-03-25 09:00:00+00:00,0.0442
2025-03-25 09:15:00+00:00,0.0442
2025-03-25 09:30:00+00:00,0.044
2025-03-25 09:45:00+00:00,0.0558
2025-03-25 10:00:00+00:00,0.0645
2025-03-25 10:15:00+00:00,0.2151
2025-03-25 10:30:00+00:00,0.3327
2025-03-25 10:45:00+00:00,0.1846
2025-03-25 11:00:00+00:00,0.0914
2025-03-25 11:15:00+00:00,0.06420000000000001
2025-03-25 11:30:00+00:00,0.0754
2025-03-25 11:45:00+00:00,0.0666
2025-03-25 12:00:00+00:00,0.0678
2025-03-25 12:15:00+00:00,0.0834
2025-03-25 12:30:00+00:00,0.0891
2025-03-25 12:45:00+00:00,0.08360000000000001
2025-03-25 13:00:00+00:00,0.07730000000000001
2025-03-25 13:15:00+00:00,0.1296
2025-03-25 13:30:00+00:00,0.0934
2025-03-25 13:45:00+00:00,0.0805
2025-03-25 14:00:00+00:00,0.057499999999999996
2025-03-25 14:15:00+00:00,0.0556
2025-03-25 14:30:00+00:00,0.055
2025-03-25 14:45:00+00:00,0.0659
2025-03-25 15:00:00+00:00,0.0543
2025-03-25 15:15:00+00:00,0.056
2025-03-25 15:30:00+00:00,0.0538
2025-03-25 15:45:00+00:00,0.0504
2025-03-25 16:00:00+00:00,0.0506
2025-03-25 16:15:00+00:00,0.0484
